comuna,titulo,leychileCode,numero,fechaPublicacion,url,url_minvu
ARICA,MODIFICA PLAN REGULADOR DE ARICA,222008,258,1973-06-20,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-258_20-JUN-1973&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=222008.1973-06-20.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/3035/4.258a73b.15101.pdf
ARICA,MODIFICA SECCIONAL EXPANSION INDUSTRIAL ARICA,,239,1973-06-11,,https://instrumentosdeplanificacion.minvu.cl/files/maps/3034/4.239a73c.15101.pdf
ARICA,MODIFICA PLANO REGULADOR DE ARICA,222007,230,1973-06-01,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-230_01-JUN-1973&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=222007.1973-06-01.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/3033/4.230a73b.15101.pdf
ARICA,"MODIFICA PLAN REGULADOR DE ARICA, SECTORES 2 - 6 Y 7, APRUEBA ORDENANZA LOCAL CORRESPONDIENTE",221881,155,1973-03-29,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-155_29-MAR-1973&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=221881.1973-03-29.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/3031/4.155a73c.15101.pdf
ARICA,DESAFECTA BIEN NACIONAL DE USO PUBLICO,,37,1973-02-13,,https://instrumentosdeplanificacion.minvu.cl/files/maps/3028/4.37a73b.15101.pdf
ARICA,MODIFICA PLAN REGULADOR DE ARICA,221650,713,1973-01-22,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-713_22-ENE-1973&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=221650.1973-01-22.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/3027/4.713a72b.15101.pdf
ARICA,MODIFICACION TRAZADO Y SECCION DE CALLE SOLDADO OLIVARES DE ARICA,,470,1972-09-28,,https://instrumentosdeplanificacion.minvu.cl/files/maps/3018/4.470a72b.15101.pdf
ARICA,MODIFICA PLANO REGULADOR DE ARICA,,772,1971-12-30,,https://instrumentosdeplanificacion.minvu.cl/files/maps/3009/4.772a71b.15101.pdf
ARICA,MODIFICA PLAN SECCIONAL SAUCACHE Y PLAN REGULADOR DE ARICA,221647,602,1971-10-26,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-602_26-OCT-1971&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=221647.1971-10-26.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/3006/4.602a71b.15101.pdf
ARICA,DESAFECTA BIEN NACIONAL DE USO PÚBLICO,,534,1971-10-25,,https://instrumentosdeplanificacion.minvu.cl/files/maps/3004/4.534a71d.15101.pdf
ARICA,MODIFICA PLANO REGULADOR DE ARICA,221646,558,1971-09-21,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-558_21-SEP-1971&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=221646.1971-09-21.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/3005/4.558a71d.15101.pdf
ARICA,"APRUEBA PLANO REGULADOR, ORDENANZA LOCAL Y FIJA LIMITES URBANOS DE ARICA",223523,455,1971-08-12,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-455_12-AGO-1971&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=223523.1971-08-12.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/3003/4.455a71c.15101.pdf
ARICA,MODIFICA PLANO REGULADOR DE ARICA,,247,1971-05-07,,https://instrumentosdeplanificacion.minvu.cl/files/maps/3000/4.247a71c.15101.pdf
ARICA,MODIFICA PLAN REGULADOR Y APRUEBA ORDENANZA LOCAL DE ARICA,,814,1971-02-20,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2994/4.814a70d.15101.pdf
ARICA,MODIFICA PLAN REGULADOR Y APRUEBA ORDENANZA LOCAL DE ARICA,,548,1970-10-02,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2993/4.548a70b.15101.pdf
ARICA,MODIFICA PLAN REGULADOR QUE INDICA,,419,1970-07-22,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2992/4.419a70d.15101.pdf
ARICA,MODIFICA PLAN REGULADOR QUE INDICA,,203,1970-04-20,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2990/4.203a70d.15101.pdf
BULNES,"DEJA SIN EFECTO RESOLUCIÓN N° 18, DE 30 DE ENERO DE 2013, DEL GOBIERNO REGIONAL DEL BIOBÍO, Y PROMULGA ""PLAN REGULADOR COMUNAL DE BULNES"" ",1082490,125,2015-10-06,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-125_06-OCT-2015&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1082490.2015-10-06.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/3207/4.125b15c.16102.pdf
BULNES,APRUEBA PLAN REGULADOR COMUNAL DE BULNES,,112,1983-09-05,,https://instrumentosdeplanificacion.minvu.cl/files/maps/3206/4.112a83c.16102.pdf
CABILDO,APRUEBA ENMIENDA Nº 1 AL PLAN REGULADOR COMUNAL DE CABILDO,1161510,1349,2021-06-16,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-1349_16-JUN-2021&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1161510.2021-06-16.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/3609/4.1349b21d.05402.pdf
CABILDO,Plan Regulador Comunal de Cabildo,,31-4-089,1999-03-10,,https://instrumentosdeplanificacion.minvu.cl/files/maps/1880/4.31-4-089a97a.05402.pdf
CALAMA,APRUEBA NÓMINA DESAFECTACIÓN DE CALLES DECLARADAS DE UTILIDAD PÚBLICA - LEY N°20.791,,394,2015-05-20,,https://instrumentosdeplanificacion.minvu.cl/files/maps/38/4.394b15d.02201.pdf
CALAMA,APRUEBA 'MODIFICACIÓN DE LA ZONA ZU-5 DEL PLAN REGULADOR DE LA CIUDAD DE CALAMA',1008365,65,2009-11-24,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-65_24-NOV-2009&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1008365.2009-11-24.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/37/4.65b09c.02201.pdf
CALAMA,APRUEBA EL 'PLAN SECCIONAL TOPATER DE CALAMA,288128,46,2009-03-17,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-46_17-MAR-2009&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=288128.2009-03-17.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/29/5.46b09c.02201.pdf
CALAMA,DICTA ORDENANZA 'ENMIENDA Nº 1 PLAN REGULADOR COMUNAL DE CALAMA',264636,7,2007-09-13,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-7_13-SEP-2007&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=264636.2007-09-13.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/36/4.7b07c.02201.pdf
CALAMA,PROMULGA PLAN REGULADOR COMUNAL DE CALAMA,231052,38,2004-10-04,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-38_04-OCT-2004&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=231052.2004-10-04.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/35/4.38b04c.02201.pdf
CALAMA,"MODIFICA PLAN REGULADOR COMUNAL DE CALAMA EN CONFORMIDAD SECCIONAL FINCA SAN JUAN, MIRAFLORES Y OTROS",133329,99,1988-07-06,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-99_06-JUL-1988&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=133329.1988-07-06.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/34/4.99a88p.02201.jpg
CALAMA,MODIFICA PLAN REGULADOR COMUNAL DE CALAMA EN SENTIDO QUE INDICA,142880,15,1988-02-18,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-15_18-FEB-1988&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=142880.1988-02-18.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/33/4.15a88p.02201.jpg
CALAMA,MODIFICA PLAN REGULADOR COMUNAL DE CALAMA EN EL SENTIDO DE AMPLIAR SU LIMITE URBANO,160786,200,1986-11-20,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-200_20-NOV-1986&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=160786.1986-11-20.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/32/4.200a86p.02201.jpg
CALAMA,Plan Regulador Comunal de Calama,,222,,,https://instrumentosdeplanificacion.minvu.cl/files/maps/31/4.222a81d.02201.pdf
CALBUCO,"APRUEBA ENMIENDA 01/2018 AL PLAN REGULADOR COMUNAL DE CALBUCO, SECTOR 15 DE SEPTIEMBRE",,1,2019-07-13,,https://instrumentosdeplanificacion.minvu.cl/files/maps/1696/4.4077b19d.10102.pdf
CALBUCO,"APRUEBA ACTUALIZACION AL PLAN REGULADOR COMUNAL DE
CALBUCO ",251774,102-afecta,2006-07-24,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-102-afecta_24-JUL-2006&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=251774.2006-07-24.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/1674/4.102b06c.10102.pdf
CALBUCO,APRUEBA PLAN REGULADOR COMUNAL DE CALBUCO,,2,1997-07-04,,https://instrumentosdeplanificacion.minvu.cl/files/maps/1618/4.48a97c.10102.pdf
CALBUCO,MODIFICA PLAN REGULADOR COMUNAL DE CALBUCO SECTOR ESTADIO - HOSPITAL - ESTANQUE DE AGUA POTABLE - POBLACION 11 DE SEPTIEMBRE,,2,1985-11-09,,https://instrumentosdeplanificacion.minvu.cl/files/maps/1610/4.176a85c.10102.pdf
CALBUCO,APRUEBA NUEVO PLAN REGULADOR DE LA CIUDAD DE CALBUCO Y SU ORDENANZA LOCAL DE CONSTRUCCION Y URBANIZACION,,2,1974-04-30,,https://instrumentosdeplanificacion.minvu.cl/files/maps/1619/4.191a74c.10102.pdf
CALDERA,RECTIFICA ERRORES DE LA ORDENANZA DEL PLAN REGULADOR COMUNAL DE CALDERA,1093414,756,2016-08-08,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-756_08-AGO-2016&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1093414.2016-08-08.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/3536/4.756b16c.03102.pdf
CALDERA,Plano Seccional y Enmienda,,2827,2012-12-14,,https://instrumentosdeplanificacion.minvu.cl/files/maps/3535/4.2827b12a.03102.pdf
CALDERA,PROMULGA ACTUALIZACION PLAN REGULADOR COMUNAL DE CALDERA,1011034,225,2010-02-13,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-225_13-FEB-2010&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1011034.2010-02-13.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/3534/4.225b10c.03102.pdf
CALDERA,"APRUEBA MODIFICACION A LOS PLANES REGULADORES DE CALDERA Y COPIAPO, SECTOR BAHIA SALADO",241470,718,2005-09-01,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-718_01-SEP-2005&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=241470.2005-09-01.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/3531/4.718b03c.03102.pdf
CALDERA,"APRUEBA APROBACION Y PUBLICACION DEL PROYECTO DENOMINADO 'MODIFICACION AL PLAN REGULADOR DE CALDERA, ZONAS CD, U1D, U2D, R21E, R21F, R3', SECTOR INDUSTRIAL NORTE'",231793,525,2004-10-26,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-525_26-OCT-2004&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=231793.2004-10-26.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/3533/4.525b04c.03102.pdf
CALDERA,MODIFICA PLAN REGULADOR DE CALDERA ZONA UA2C - R22 SECTOR ORIENTE CAMINO CALDERA BAHIA INGLESA,,1,2004-01-31,,https://instrumentosdeplanificacion.minvu.cl/files/maps/3532/4.1b04a.03102.pdf
CALDERA,"APRUEBA MODIFICACION Y PUBLICACION AL ESTUDIO 'MODIFICACION PLAN REGULADOR COMUNAL, ZONAS U2H, CH, U2E, R21A, R22, SECTOR BAHIA INGLESA, CALDERA'",201419,298,2002-08-14,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-298_14-AGO-2002&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=201419.2002-08-14.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/3530/4.298b02c.03102.pdf
CALDERA,"APRUEBA MODIFICACION Y PUBLICACION AL PROYECTO 'MODIFICACION PLAN REGULADOR DE CALDERA, ZONAS U3ACB, R21A, R21B, R22, SECTOR PLAYA RAMADA'",201413,296,2002-08-14,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-296_14-AGO-2002&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=201413.2002-08-14.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/3528/4.296b02c.03102.pdf
CALDERA,"APRUEBA MODIFICACION Y PUBLICACION AL PROYECTO PLAN REGULADOR COMUNAL DE CALDERA, SECTOR PUNTA PESCADORES, BAHIA INGLESA, CALDERA",201418,297,2002-08-14,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-297_14-AGO-2002&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=201418.2002-08-14.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/3529/4.297b02c.03102.pdf
CALDERA,"APRUEBA MODIFICACION PLAN REGULADOR COMUNAL DE CALDERA, SECTOR PUNTA PADRONES",31807,2,1993-07-08,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-2_08-JUL-1993&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=31807.1993-07-08.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/3527/4.2a93c.03102.pdf
CALDERA,APRUEBA PLAN REGULADOR COMUNAL DE CALDERA,31241,18,1991-12-14,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-18_14-DIC-1991&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=31241.1991-12-14.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/3526/4.18a91c.03102.pdf
CALDERA,"APRUEBA MODIFICACION PLAN REGULADOR COMUNAL DE CALDERA, SECTOR BORDE COSTERO",31201,5,1991-06-10,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-5_10-JUN-1991&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=31201.1991-06-10.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/3525/4.5a91c.03102.pdf
CALDERA,APRUEBA PLAN REGULADOR COMUNAL DE CALDERA,,111,1986-08-11,,https://instrumentosdeplanificacion.minvu.cl/files/maps/3524/4.111a86p1.03102.jpg
CALERA,"FIJA NORMAS URBANISTICAS PARA EL SECTOR DE AMPLIACION DE CALLE ANDRES BELLO PROYECTADA EN PLAN REGULADOR VIGENTE, CUYA DECLARACION DE UTILIDAD PUBLICA HA CADUCADO",,1615,2010-09-29,,https://instrumentosdeplanificacion.minvu.cl/files/maps/1900/4.1615b10b.05502.pdf
CALERA,"MODIFICA PLAN REGULADOR COMUNAL DE LA CALERA, V REGION",169486,139,2000-05-26,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-139_26-MAY-2000&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=169486.2000-05-26.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/1899/4.139b00c.05502.pdf
CALLE LARGA,ENMIENDA N° 1 AL PLAN REGULADOR COMUNAL DE CALLE LARGA,1176953,353 exento,2022-06-03,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-353 exento_03-JUN-2022&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1176953.2022-06-03.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/3654/4.353b22b.05302.pdf
CALLE LARGA,PROMULGA ACTUALIZACIÓN PLAN REGULADOR COMUNAL CALLE LARGA,1060055,218-exento,2014-03-05,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-218-exento_05-MAR-2014&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1060055.2014-03-05.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/1871/4.218b14c.05302.pdf
CALLE LARGA,APRUEBA PLAN REGULADOR COMUNAL DE CALLE LARGA,9950,142,1984-11-02,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-142_02-NOV-1984&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=9950.1984-11-02.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/1870/4.142a84d.05302.pdf
CANETE,Deja Sin Efecto D.U.P.,,2754,2015-07-31,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2047/4.2754b15b.08203.pdf
CANETE,Plan Regulador Comunal de Cañete,,7,2009-11-11,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2045/4.7b09c.08203.pdf
CANETE,"RECTIFICA RESOLUCIÓN N°7, DE 2009, QUE PROMULGA PLAN REGULADOR DE LA COMUNA DE CAÑETE",,78,2009-11-11,,https://instrumentosdeplanificacion.minvu.cl/files/maps/2046/4.78b09b.08203.pdf
CARAHUE,"APRUEBA MODIFICACIÓN AL PLAN REGULADOR COMUNAL DE CARAHUE, LOCALIDAD DE CARAHUE, DE CONFORMIDAD AL ART. 27 DEL DECRETO 104 (INTERIOR), DE 1977, LEY Nº 16.282",1047793,29,2013-01-04,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-29_04-ENE-2013&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1047793.2013-01-04.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2731/4.29b12c.09102.pdf
CARAHUE,MODIFICA PLAN REGULADOR COMUNAL DE CARAHUE,194254,230,2002-02-01,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-230_01-FEB-2002&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=194254.2002-02-01.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2732/4.230b01c.09102.pdf
CARAHUE,APRUEBA PLAN REGULADOR COMUNAL DE CARAHUE Y DE LA LOCALIDAD DE TROVOLHUE,1045070,8,1989-04-05,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-8_05-ABR-1989&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1045070.1989-04-05.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/2730/4.8a89c.09102.pdf
CARTAGENA,PROMULGA MODIFICACIÓN AL PLAN REGULADOR COMUNAL DE CARTAGENA SECTOR ANTIGUA ESTACIÓN,,31-4-01,2005-04-23,,https://instrumentosdeplanificacion.minvu.cl/files/maps/1924/4.31-4-01b05c.05603.pdf
CARTAGENA,ORDENANZA LOCAL DEL PLAN REGULADOR COMUNAL DE CARTAGENA,32373,31-afecta,1995-02-27,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-31-afecta_27-FEB-1995&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=32373.1995-02-27.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/1923/4.31a94c.05603.pdf
CASABLANCA,APRUEBA LA ENMIENDA N° 1 AL PLAN REGULADOR COMUNAL DE CASABLANCA,1180823,6828,2022-09-02,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-6828_02-SEP-2022&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1180823.2022-09-02.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/3632/4.6828b65b.05112.pdf
CASABLANCA,PROMULGA APROBACIÓN DE LA ACTUALIZACIÓN AL PLAN REGULADOR COMUNAL DE CASABLANCA,1150660,4674,2020-10-16,https://nuevo.leychile.cl/servicios/Consulta/Exportar?radioExportar=Normas&exportar_formato=pdf&nombrearchivo=DTO-4674_16-OCT-2020&exportar_con_notas_bcn=False&exportar_con_notas_originales=False&exportar_con_notas_al_pie=False&hddResultadoExportar=1150660.2020-10-16.0.0%23,https://instrumentosdeplanificacion.minvu.cl/files/maps/1801/4.4674b20a.05102.pdf
